Objective_Type,Tuning_Profile,Controller_Type,GS_Method,Iteration,PSO_Cost,PSO_Time,TPE_Cost,TPE_Time,CMA-ES_Cost,CMA-ES_Time,GWO_Cost,GWO_Time
time_domain_objective,aggressive,classic,None,23,0.43926683501311253,228.23713612556458,0.4649822978377586,5.140666,0.8321123562674698,7.002362,0.269568238491549,93.13920809996489
time_domain_objective,aggressive,classic,None,24,0.43926683501311253,237.98176789283752,0.4421573203407725,5.389186,0.8321123562674698,7.081021,0.269568238491549,97.16486809996422
time_domain_objective,aggressive,classic,None,25,0.43926683501311253,248.56749773025513,0.4421573203407725,5.897863,0.8321123562674698,7.364983,0.269568238491549,101.20732009995845
time_domain_objective,aggressive,classic,None,26,0.43926683501311253,254.91693949699402,0.4421573203407725,5.142855,0.8321123562674698,7.098847,0.269568238491549,105.34103089995915
time_domain_objective,aggressive,classic,None,27,0.43926683501311253,263.4762108325958,0.4421573203407725,5.598157,0.8321123562674698,7.096847,0.269568238491549,109.3584039999696
time_domain_objective,aggressive,classic,None,28,0.43926683501311253,272.4438998699188,0.4421573203407725,5.898867,0.8321123562674698,7.568363,0.269568238491549,115.7252822999726
time_domain_objective,aggressive,classic,None,29,0.43926683501311253,277.6413764953613,0.4421573203407725,6.728066,0.8321123562674698,8.676888,0.269568238491549,122.73466809996171
time_domain_objective,aggressive,classic,None,30,0.43926683501311253,281.50921630859375,0.4421573203407725,6.659702,0.8321123562674698,7.291272,0.269568238491549,128.83109779996448
time_domain_objective,aggressive,classic,None,31,0.43926683501311253,285.3697888851166,0.4421573203407725,6.969333,0.8321123562674698,7.287734,0.269568238491549,134.23417749996588
time_domain_objective,aggressive,classic,None,32,0.43926683501311253,289.45833921432495,0.4421573203407725,6.576728,0.8321123562674698,8.663866,0.269568238491549,139.74100269995688
time_domain_objective,aggressive,classic,None,33,0.43926683501311253,293.2713346481323,0.4421573203407725,6.958108,0.8321123562674698,10.206202,0.269568238491549,144.05434049996256
time_domain_objective,aggressive,classic,None,34,0.43926683501311253,296.9432473182678,0.4421573203407725,7.383702,0.8321123562674698,11.324298,0.269568238491549,148.18882459995802
time_domain_objective,aggressive,classic,None,35,0.43926683501311253,300.97656416893005,0.4421573203407725,7.409353,0.8321123562674698,9.924566,0.269568238491549,152.5918488999596
time_domain_objective,aggressive,classic,None,36,0.43926683501311253,304.4282441139221,0.4421573203407725,7.78279,0.8321123562674698,9.689152,0.269568238491549,156.61991679995845
time_domain_objective,aggressive,classic,None,37,0.43926683501311253,308.23537731170654,0.4421573203407725,8.350625,0.8321123562674698,9.61265,0.269568238491549,160.97655919994577
time_domain_objective,aggressive,classic,None,38,0.43926683501311253,312.248477935791,0.4421573203407725,8.078071,0.8321123562674698,10.282396,0.269568238491549,166.00599059995147
time_domain_objective,aggressive,classic,None,39,0.43926683501311253,316.4883818626404,0.4421573203407725,8.498626,0.8321123562674698,11.139407,0.269568238491549,170.47549019995495
time_domain_objective,aggressive,classic,None,40,0.43926683501311253,320.7087769508362,0.4421573203407725,8.396652,0.8321123562674698,10.974684,0.269568238491549,174.49922679996234
time_domain_objective,aggressive,classic,None,41,0.43926683501311253,324.59486269950867,0.4421573203407725,9.430096,0.8321123562674698,10.973699,0.269568238491549,178.67379249996156
time_domain_objective,aggressive,classic,None,42,0.43926683501311253,328.24741435050964,0.4421573203407725,9.385962,0.8321123562674698,11.685388,0.269568238491549,182.98648429996683
time_domain_objective,aggressive,classic,None,43,0.43926683501311253,332.0404169559479,0.4421573203407725,9.623661,0.8321123562674698,11.622023,0.269568238491549,186.9514133999619
time_domain_objective,aggressive,classic,None,44,0.43926683501311253,336.2301971912384,0.4421573203407725,9.711912,0.8321123562674698,11.497887,0.269568238491549,190.96508259997063
time_domain_objective,aggressive,classic,None,45,0.43219406118283865,340.49632835388184,0.4421573203407725,9.603823,0.8321123562674698,11.53034,0.269568238491549,195.21931059996132
time_domain_objective,aggressive,classic,None,46,0.43219406118283865,344.6326274871826,0.4421573203407725,9.964606,0.8321123562674698,11.5131,0.269568238491549,201.90439939995122
time_domain_objective,aggressive,classic,None,47,0.4284735330029403,348.25338220596313,0.4421573203407725,10.121995,0.8321123562674698,11.512091,0.269568238491549,206.14391979995708
time_domain_objective,aggressive,classic,None,48,0.4284735330029403,351.8718931674957,0.4421573203407725,10.153027,0.8321123562674698,11.797884,0.269568238491549,210.2195706999628
time_domain_objective,aggressive,classic,None,49,0.4284735330029403,355.3536465167999,0.4421573203407725,10.562195,0.8321123562674698,11.825904,0.269568238491549,214.37046869996993
time_domain_objective,aggressive,classic,None,50,0.4284735330029403,358.79994082450867,0.4421573203407725,10.633356,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,51,0.4284735330029403,358.79994082450867,0.4421573203407725,11.055869,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,52,0.4284735330029403,358.79994082450867,0.4421573203407725,10.886925,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,53,0.4284735330029403,358.79994082450867,0.4421573203407725,11.836637,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,54,0.4284735330029403,358.79994082450867,0.4421573203407725,11.195227,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,55,0.4284735330029403,358.79994082450867,0.4421573203407725,11.790083,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,56,0.4284735330029403,358.79994082450867,0.4421573203407725,11.866521,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,57,0.4284735330029403,358.79994082450867,0.4421573203407725,12.372808,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,58,0.4284735330029403,358.79994082450867,0.4042126406738929,12.388079,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,59,0.4284735330029403,358.79994082450867,0.40420830987915607,12.689465,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,60,0.4284735330029403,358.79994082450867,0.39337957817336466,12.681921,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,61,0.4284735330029403,358.79994082450867,0.39337957817336466,13.558775,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,62,0.4284735330029403,358.79994082450867,0.39337957817336466,12.964757,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,63,0.4284735330029403,358.79994082450867,0.39337957817336466,13.55326,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,64,0.4284735330029403,358.79994082450867,0.39337957817336466,13.547444,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,65,0.4284735330029403,358.79994082450867,0.39337957817336466,14.393868,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,66,0.4284735330029403,358.79994082450867,0.3634595126202348,14.53701,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,67,0.4284735330029403,358.79994082450867,0.3225023905968275,15.202974,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,68,0.4284735330029403,358.79994082450867,0.3225023905968275,14.839241,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,69,0.4284735330029403,358.79994082450867,0.317638592788401,15.357114,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,70,0.4284735330029403,358.79994082450867,0.317638592788401,14.698625,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,71,0.4284735330029403,358.79994082450867,0.317638592788401,15.26192,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,72,0.4284735330029403,358.79994082450867,0.317638592788401,15.262921,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,73,0.4284735330029403,358.79994082450867,0.317638592788401,15.644991,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,74,0.4284735330029403,358.79994082450867,0.317638592788401,15.787989,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
time_domain_objective,aggressive,classic,None,75,0.4284735330029403,358.79994082450867,0.317638592788401,15.809075,0.8321123562674698,11.90059,0.269568238491549,218.71961859997828
